YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DataValueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,Geolocation,LocationID,TopicID,QuestionID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2022,2022,TN,Tennessee,BRFSS,Disability,Adults with any disability,,%,Crude Prevalence,37.2,37.2,,,34.6,39.8,Sex,Female,,,,,POINT (-85.77449091399967 35.68094058000048),47,DIS,DIS01,,CRDPREV,SEX,SEXF,,,,
2022,2022,TN,Tennessee,BRFSS,Immunization,Influenza vaccination among adults 18â€“64 who are at increased risk,,%,Age-adjusted Prevalence,40.7,40.7,,,35,46.7,Sex,Female,,,,,POINT (-85.77449091399967 35.68094058000048),47,IMM,IMM02,,AGEADJPREV,SEX,SEXF,,,,
2022,2022,TN,Tennessee,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,33.9,33.9,,,31.1,36.9,Age,Age 18-44,,,,,POINT (-85.77449091399967 35.68094058000048),47,MEN,MEN02,,CRDPREV,AGE,AGE1844,,,,
2022,2022,TN,Tennessee,BRFSS,Oral Health,No teeth lost among adults aged 18-64 years,,%,Age-adjusted Prevalence,61.8,61.8,,,59,64.6,Sex,Male,,,,,POINT (-85.77449091399967 35.68094058000048),47,ORH,ORH01,,AGEADJPREV,SEX,SEXM,,,,
2022,2022,TX,Texas,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,,Number,Crude Median,2,2,,,1.7,2.5,Age,Age 18-44,,,,,POINT (-99.42677020599967 31.827240407000488),48,ALC,ALC04,,CRDMEDN,AGE,AGE1844,,,,
2022,2022,TX,Texas,BRFSS,Disability,Adults with any disability,,%,Crude Prevalence,33.8,33.8,,,31.7,35.9,Sex,Female,,,,,POINT (-99.42677020599967 31.827240407000488),48,DIS,DIS01,,CRDPREV,SEX,SEXF,,,,
2022,2022,TX,Texas,BRFSS,Health Status,Average recent physically unhealthy days among adults,,Number,Crude Mean,4.9,4.9,,,4.4,5.5,Age,Age 45-64,,,,,POINT (-99.42677020599967 31.827240407000488),48,HEA,HEA02,,CRDMEAN,AGE,AGE4564,,,,
2022,2022,TX,Texas,BRFSS,Immunization,Influenza vaccination among adults,,%,Crude Prevalence,28.6,28.6,,,21.1,37.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-99.42677020599967 31.827240407000488),48,IMM,IMM01,,CRDPREV,RACE,MRC,,,,
2022,2022,TX,Texas,BRFSS,Oral Health,Six or more teeth lost among adults aged 65 years and older,,%,Age-adjusted Prevalence,33,33,,,28.8,37.5,Sex,Male,,,,,POINT (-99.42677020599967 31.827240407000488),48,ORH,ORH02,,AGEADJPREV,SEX,SEXM,,,,
2022,2022,US,United States,BRFSS,Health Status,Recent activity limitation among adults,,Number,Age-adjusted Mean,2.7,2.7,,,2.6,2.8,Sex,Male,,,,,,59,HEA,HEA04,,AGEADJMEAN,SEX,SEXM,,,,
2022,2022,US,United States,BRFSS,Immunization,Pneumococcal vaccination among adults aged 65 years and older,,%,Crude Prevalence,69.4,69.4,,,68.8,70,Overall,Overall,,,,,,59,IMM,IMM04,,CRDPREV,OVERALL,OVR,,,,
2022,2022,US,United States,BRFSS,Oral Health,All teeth lost among adults aged 65 years and older,,%,Age-adjusted Prevalence,8,8,,,4.9,12.7,Race/Ethnicity,"Asian, non-Hispanic",,,,,,59,ORH,ORH03,,AGEADJPREV,RACE,ASN,,,,
2022,2022,US,United States,BRFSS,Tobacco,Current cigarette smoking among adults,,%,Crude Prevalence,14.3,14.3,,,14,14.7,Sex,Male,,,,,,59,TOB,TOB04,,CRDPREV,SEX,SEXM,,,,
2022,2022,UT,Utah,BRFSS,Alcohol,Binge drinking intensity among adults who binge drink,,Number,Crude Median,5.8,5.8,,,5.6,6.3,Age,Age 18-44,,,,,POINT (-111.58713063499971 39.360700171000474),49,ALC,ALC05,,CRDMEDN,AGE,AGE1844,,,,
2022,2022,UT,Utah,BRFSS,Cancer,Colorectal cancer screening among adults aged 45-75 years,,%,Crude Prevalence,59.5,59.5,,,56.8,62.1,Sex,Male,,,,,POINT (-111.58713063499971 39.360700171000474),49,CAN,CAN06,,CRDPREV,SEX,SEXM,,,,
2022,2022,UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,,%,Crude Prevalence,31.1,31.1,,,29.9,32.4,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),49,NPAW,NPW14,,CRDPREV,OVERALL,OVR,,,,
2022,2022,UT,Utah,BRFSS,Oral Health,All teeth lost among adults aged 65 years and older,,%,Crude Prevalence,7.9,7.9,,,6.2,10.1,Sex,Female,,,,,POINT (-111.58713063499971 39.360700171000474),49,ORH,ORH03,,CRDPREV,SEX,SEXF,,,,
2022,2022,UT,Utah,BRFSS,Sleep,Short sleep duration among adults,,%,Crude Prevalence,27.4,27.4,,,25.1,29.8,Age,Age >=65,,,,,POINT (-111.58713063499971 39.360700171000474),49,SLEP,SLP03,,CRDPREV,AGE,AGE65P,,,,
2022,2022,VT,Vermont,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,19.3,19.3,,,17.6,21.2,Sex,Male,,,,,POINT (-72.51764079099962 43.62538123900049),50,MEN,MEN02,,AGEADJPREV,SEX,SEXM,,,,
2022,2022,VT,Vermont,BRFSS,Sleep,Short sleep duration among adults,,%,Crude Prevalence,24.9,24.9,,,22.6,27.3,Age,Age >=65,,,,,POINT (-72.51764079099962 43.62538123900049),50,SLEP,SLP03,,CRDPREV,AGE,AGE65P,,,,
2022,2022,VT,Vermont,BRFSS,Tobacco,Current cigarette smoking among adults,,%,Crude Prevalence,13.4,13.4,,,11.6,15.4,Age,Age 18-44,,,,,POINT (-72.51764079099962 43.62538123900049),50,TOB,TOB04,,CRDPREV,AGE,AGE1844,,,,
2022,2022,VT,Vermont,BRFSS,Tobacco,Current cigarette smoking among adults,,%,Crude Prevalence,13.6,13.6,,,12,15.4,Sex,Male,,,,,POINT (-72.51764079099962 43.62538123900049),50,TOB,TOB04,,CRDPREV,SEX,SEXM,,,,
2022,2022,VI,Virgin Islands,BRFSS,Alcohol,Binge drinking intensity among adults who binge drink,,Number,Crude 75th percentile,5.2,5.2,,,3.9,6.2,Sex,Male,,,,,POINT (-64.896335 18.335765),78,ALC,ALC05,,CRD75TH,SEX,SEXM,,,,
2022,2022,VI,Virgin Islands,BRFSS,Health Status,Fair or poor self-rated health status among adults,,%,Crude Prevalence,21.3,21.3,,,16.4,27.2,Overall,Overall,,,,,POINT (-64.896335 18.335765),78,HEA,HEA01,,CRDPREV,OVERALL,OVR,,,,
2022,2022,VI,Virgin Islands,BRFSS,Health Status,Recent activity limitation among adults,,Number,Crude Mean,3.5,3.5,,,1.5,5.4,Sex,Male,,,,,POINT (-64.896335 18.335765),78,HEA,HEA04,,CRDMEAN,SEX,SEXM,,,,
2022,2022,VI,Virgin Islands,BRFSS,Tobacco,Current cigarette smoking among adults,,%,Crude Prevalence,,,****,Data suppressed; denominator < 50 or relative standard error > 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-64.896335 18.335765),78,TOB,TOB04,,CRDPREV,RACE,BLK,,,,
2022,2022,VA,Virginia,BRFSS,Alcohol,Binge drinking prevalence among adults,,%,Crude Prevalence,4.8,4.8,,,3.9,5.8,Age,Age >=65,,,,,POINT (-78.45789046299967 37.54268067400045),51,ALC,ALC06,,CRDPREV,AGE,AGE65P,,,,
2022,2022,VA,Virginia,BRFSS,Disability,Adults with any disability,,%,Crude Prevalence,31.3,31.3,,,29.5,33.1,Sex,Female,,,,,POINT (-78.45789046299967 37.54268067400045),51,DIS,DIS01,,CRDPREV,SEX,SEXF,,,,
2022,2022,WA,Washington,BRFSS,Asthma,Current asthma among adults,,%,Age-adjusted Prevalence,8.1,8.1,,,7.4,8.8,Sex,Male,,,,,POINT (-120.47001078999972 47.52227862900048),53,AST,AST02,,AGEADJPREV,SEX,SEXM,,,,
2022,2022,WA,Washington,BRFSS,Oral Health,All teeth lost among adults aged 65 years and older,,%,Age-adjusted Prevalence,16.9,16.9,,,10.4,26.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-120.47001078999972 47.52227862900048),53,ORH,ORH03,,AGEADJPREV,RACE,MRC,,,,
2022,2022,WV,West Virginia,BRFSS,Disability,Adults with any disability,,%,Crude Prevalence,28.6,28.6,,,25.7,31.7,Age,Age 18-44,,,,,POINT (-80.71264013499967 38.66551020200046),54,DIS,DIS01,,CRDPREV,AGE,AGE1844,,,,
2022,2022,WV,West Virginia,BRFSS,Immunization,Influenza vaccination among adults,,%,Age-adjusted Prevalence,,,****,Data suppressed; denominator < 50 or relative standard error > 30%,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (-80.71264013499967 38.66551020200046),54,IMM,IMM01,,AGEADJPREV,RACE,ASN,,,,
2022,2022,WV,West Virginia,BRFSS,Social Determinants of Health,"Unable to pay mortgage, rent, or utility bills in the past 12 months among adults",,%,Crude Prevalence,5.2,5.2,,,4.1,6.6,Age,Age >=65,,,,,POINT (-80.71264013499967 38.66551020200046),54,SDOH,SDH05,,CRDPREV,AGE,AGE65P,,,,
2022,2022,WI,Wisconsin,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,,Number,Crude 75th percentile,3.6,3.6,,,3.2,3.9,Sex,Female,,,,,POINT (-89.81637074199966 44.39319117400049),55,ALC,ALC04,,CRD75TH,SEX,SEXF,,,,
2022,2022,WI,Wisconsin,BRFSS,Immunization,Pneumococcal vaccination among adults aged 65 years and older,,%,Crude Prevalence,72,72,,,70,73.8,Overall,Overall,,,,,POINT (-89.81637074199966 44.39319117400049),55,IMM,IMM04,,CRDPREV,OVERALL,OVR,,,,
2022,2022,WY,Wyoming,BRFSS,Chronic Obstructive Pulmonary Disease,Chronic obstructive pulmonary disease among adults,,%,Crude Prevalence,6.9,6.9,,,6.1,7.8,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),56,COPD,COPD01,,CRDPREV,OVERALL,OVR,,,,
2022,2022,WY,Wyoming,BRFSS,Health Status,Frequent physical distress among adults,,%,Crude Prevalence,12.5,12.5,,,10.9,14.4,Sex,Female,,,,,POINT (-108.10983035299967 43.23554134300048),56,HEA,HEA03,,CRDPREV,SEX,SEXF,,,,
2022,2022,WY,Wyoming,BRFSS,Mental Health,Frequent mental distress among adults,,%,Crude Prevalence,8.7,8.7,,,7.3,10.5,Age,Age >=65,,,,,POINT (-108.10983035299967 43.23554134300048),56,MEN,MEN05,,CRDPREV,AGE,AGE65P,,,,
2022,2022,WY,Wyoming,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,,%,Crude Prevalence,34.2,34.2,,,32.3,36.2,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),56,NPAW,NPW14,,CRDPREV,OVERALL,OVR,,,,
2022,2022,WY,Wyoming,BRFSS,Oral Health,No teeth lost among adults aged 18-64 years,,%,Age-adjusted Prevalence,66.3,66.3,,,64,68.4,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),56,ORH,ORH01,,AGEADJPREV,OVERALL,OVR,,,,
2022,2022,WY,Wyoming,BRFSS,Tobacco,Current cigarette smoking among adults,,%,Age-adjusted Prevalence,17,17,,,14.9,19.4,Sex,Male,,,,,POINT (-108.10983035299967 43.23554134300048),56,TOB,TOB04,,AGEADJPREV,SEX,SEXM,,,,
2019,2019,NC,North Carolina,BRFSS,Chronic Obstructive Pulmonary Disease,Current smoking among adults with chronic obstructive pulmonary disease,,%,Crude Prevalence,,,****,Data suppressed; denominator < 50 or relative standard error > 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-79.15925046299964 35.466220975000454),37,COPD,COPD02,,CRDPREV,RACE,MRC,,,,
2019,2019,OK,Oklahoma,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,"cases per 100,000",Crude Rate,190.4,190.4,,,184.3,196.5,Sex,Male,,,,,POINT (-97.52107021399968 35.47203135600046),40,DIA,DIA03,,CRDRATE,SEX,SEXM,,,,
2015,2019,ID,Idaho,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,123.1,123.1,,,100.5,149.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN08,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,WY,Wyoming,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,12.2,12.2,,,11,13.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-108.10983035299967 43.23554134300048),56,CAN,CAN01,,AGEADJRATE,RACE,WHT,,,,
2015,2019,AR,Arkansas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,548.3,548.3,,,543.3,553.4,Sex,Male,,,,,POINT (-92.27449074299966 34.74865012400045),5,CAN,CAN07,,AGEADJRATE,SEX,SEXM,,,,
2016,2020,NJ,New Jersey,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,73.2,73.2,,,70.6,75.9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),34,CAN,CAN08,,AGEADJRATE,RACE,API,,,,
2015,2019,CO,Colorado,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,Number,Number,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-106.13361092099967 38.843840757000464),8,CAN,CAN03,,NMBR,RACE,AIAN,,,,
2015,2019,AL,Alabama,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Sex,Male,,,,,POINT (-86.63186076199969 32.84057112200048),1,CAN,CAN03,,AGEADJRATE,SEX,SEXM,,,,
2016,2020,ID,Idaho,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,Number,Number,,,~,Data suppressed; too few respondents or cases,,,Sex,Male,,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN02,,NMBR,SEX,SEXM,,,,
2015,2019,NY,New York,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,14.9,14.9,,,14.3,15.5,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-75.54397042699964 42.82700103200045),36,CAN,CAN01,,AGEADJRATE,RACE,BLK,,,,
2015,2019,ND,North Dakota,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Crude Rate,18.4,18.4,,,16.5,20.4,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),38,CAN,CAN05,,CRDRATE,OVERALL,OVR,,,,
2015,2019,TX,Texas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,3431,3431,,,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-99.42677020599967 31.827240407000488),48,CAN,CAN07,,NMBR,RACE,API,,,,
2015,2019,NC,North Carolina,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Sex,Female,,,,,POINT (-79.15925046299964 35.466220975000454),37,CAN,CAN05,,AGEADJRATE,SEX,SEXF,,,,
2016,2020,CT,Connecticut,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,139.9,139.9,,,138.2,141.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-72.64984095199964 41.56266102000046),9,CAN,CAN08,,AGEADJRATE,RACE,WHT,,,,
2016,2020,LA,Louisiana,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,46.1,46.1,,,44.5,47.7,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.44568007099969 31.31266064400046),22,CAN,CAN04,,AGEADJRATE,RACE,BLK,,,,
2016,2020,MS,Mississippi,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,11119,11119,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-89.53803082499968 32.745510099000455),28,CAN,CAN07,,NMBR,RACE,WHT,,,,
2015,2019,IL,Illinois,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,14.1,14.1,,,13.8,14.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-88.99771017799969 40.48501028300046),17,CAN,CAN01,,AGEADJRATE,RACE,WHT,,,,
2015,2019,VA,Virginia,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,20711,20711,,,,,Sex,Male,,,,,POINT (-78.45789046299967 37.54268067400045),51,CAN,CAN07,,NMBR,SEX,SEXM,,,,
2015,2019,KY,Kentucky,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,226.6,226.6,,,223.9,229.4,Sex,Male,,,,,POINT (-84.77497104799966 37.645970271000465),21,CAN,CAN08,,AGEADJRATE,SEX,SEXM,,,,
2016,2020,NH,New Hampshire,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,101,101,,,,,Sex,Female,,,,,POINT (-71.50036091999965 43.65595011300047),33,CAN,CAN01,,NMBR,SEX,SEXF,,,,
2015,2019,WI,Wisconsin,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,20.6,20.6,,,19.9,21.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-89.81637074199966 44.39319117400049),55,CAN,CAN05,,AGEADJRATE,RACE,WHT,,,,
2015,2019,NY,New York,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,Number,Number,38,38,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-75.54397042699964 42.82700103200045),36,CAN,CAN03,,NMBR,RACE,HIS,,,,
2015,2019,DE,Delaware,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,161.3,161.3,,,158.2,164.5,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),10,CAN,CAN08,,AGEADJRATE,OVERALL,OVR,,,,
2015,2019,FL,Florida,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,158.3,158.3,,,156.2,160.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN08,,AGEADJRATE,RACE,BLK,,,,
2015,2019,NY,New York,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,400.4,400.4,,,397.2,403.5,Race/Ethnicity,Hispanic,,,,,POINT (-75.54397042699964 42.82700103200045),36,CAN,CAN07,,AGEADJRATE,RACE,HIS,,,,
2015,2019,NC,North Carolina,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,30165,30165,,,,,Sex,Male,,,,,POINT (-79.15925046299964 35.466220975000454),37,CAN,CAN07,,NMBR,SEX,SEXM,,,,
2015,2019,CT,Connecticut,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-72.64984095199964 41.56266102000046),9,CAN,CAN02,,AGEADJRATE,RACE,AIAN,,,,
2016,2020,DE,Delaware,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Sex,Male,,,,,POINT (-75.57774116799965 39.008830667000495),10,CAN,CAN02,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,KS,Kansas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,191.5,191.5,,,185.1,198.2,Race/Ethnicity,Hispanic,,,,,POINT (-98.20078122699965 38.34774030000045),20,CAN,CAN07,,CRDRATE,RACE,HIS,,,,
2015,2019,TX,Texas,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,1.4,1.4,,,1.1,1.9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-99.42677020599967 31.827240407000488),48,CAN,CAN03,,CRDRATE,RACE,API,,,,
2016,2020,DE,Delaware,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Sex,Male,,,,,POINT (-75.57774116799965 39.008830667000495),10,CAN,CAN03,,AGEADJRATE,SEX,SEXM,,,,
2016,2020,AZ,Arizona,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,23.5,23.5,,,20.3,26.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),4,CAN,CAN02,,CRDRATE,RACE,BLK,,,,
2015,2019,IA,Iowa,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Crude Rate,3.9,3.9,,,2.3,6,Race/Ethnicity,Hispanic,,,,,POINT (-93.81649055599968 42.46940091300047),19,CAN,CAN05,,CRDRATE,RACE,HIS,,,,
2016,2020,MO,Missouri,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,37.3,37.3,,,36.5,38.1,Sex,Female,,,,,POINT (-92.56630005299968 38.635790776000476),29,CAN,CAN04,,AGEADJRATE,SEX,SEXF,,,,
2015,2019,OK,Oklahoma,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,12.9,12.9,,,9.5,16.9,Race/Ethnicity,Hispanic,,,,,POINT (-97.52107021399968 35.47203135600046),40,CAN,CAN02,,AGEADJRATE,RACE,HIS,,,,
2016,2020,MT,Montana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,426.4,426.4,,,419.1,433.7,Sex,Female,,,,,POINT (-109.42442064499971 47.06652897200047),30,CAN,CAN07,,AGEADJRATE,SEX,SEXF,,,,
2015,2019,MN,Minnesota,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,13.2,13.2,,,10.7,16.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-94.79420050299967 46.35564873600049),27,CAN,CAN01,,AGEADJRATE,RACE,BLK,,,,
2016,2020,ID,Idaho,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,486.1,486.1,,,479.9,492.4,Sex,Male,,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN07,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,MS,Mississippi,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,57.9,57.9,,,48,69,Race/Ethnicity,Hispanic,,,,,POINT (-89.53803082499968 32.745510099000455),28,CAN,CAN08,,AGEADJRATE,RACE,HIS,,,,
2015,2019,FL,Florida,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,54.3,54.3,,,53.8,54.7,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN04,,CRDRATE,OVERALL,OVR,,,,
2015,2019,WY,Wyoming,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,18.8,18.8,,,16.8,21.1,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),56,CAN,CAN02,,AGEADJRATE,OVERALL,OVR,,,,
2015,2019,DC,District of Columbia,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,Number,Number,33,33,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-77.036871 38.907192),11,CAN,CAN08,,NMBR,RACE,HIS,,,,
2015,2019,MO,Missouri,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,14.2,14.2,,,13.9,14.6,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),29,CAN,CAN01,,AGEADJRATE,OVERALL,OVR,,,,
2015,2019,IN,Indiana,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),18,CAN,CAN05,,AGEADJRATE,RACE,AIAN,,,,
2016,2020,AK,Alaska,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,11.6,11.6,,,6.7,18.6,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),2,CAN,CAN02,,AGEADJRATE,RACE,API,,,,
2016,2020,AR,Arkansas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,526.5,526.5,,,521.6,531.4,Sex,Male,,,,,POINT (-92.27449074299966 34.74865012400045),5,CAN,CAN07,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,CA,California,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,450.8,450.8,,,449.5,452.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-120.99999953799971 37.63864012300047),6,CAN,CAN07,,AGEADJRATE,RACE,WHT,,,,
2015,2019,TX,Texas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,371.3,371.3,,,355.2,388,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-99.42677020599967 31.827240407000488),48,CAN,CAN07,,AGEADJRATE,RACE,AIAN,,,,
